10percentage,12percentage,collegeGPA,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,CollegeState_Andhra Pradesh,CollegeState_Assam,CollegeState_Bihar,CollegeState_Chhattisgarh,CollegeState_Delhi,CollegeState_Goa,CollegeState_Gujarat,CollegeState_Haryana,CollegeState_Himachal Pradesh,CollegeState_Jammu and Kashmir,CollegeState_Jharkhand,CollegeState_Karnataka,CollegeState_Kerala,CollegeState_Madhya Pradesh,CollegeState_Maharashtra,CollegeState_Meghalaya,CollegeState_Orissa,CollegeState_Punjab,CollegeState_Rajasthan,CollegeState_Sikkim,CollegeState_Tamil Nadu,CollegeState_Telangana,CollegeState_Union Territory,CollegeState_Uttar Pradesh,CollegeState_Uttarakhand,CollegeState_West Bengal,Degree_B.Tech/B.E.,Degree_M.Sc. (Tech.),Degree_M.Tech./M.E.,Degree_MCA,Gender_f,Gender_m,CollegeTier_1,CollegeTier_2,Specialization_CE,Specialization_CS,Specialization_EC,Specialization_EL,Specialization_ME,Specialization_other,GraduationYear_0,GraduationYear_2007,GraduationYear_2009,GraduationYear_2010,GraduationYear_2011,GraduationYear_2012,GraduationYear_2013,GraduationYear_2014,GraduationYear_2015,GraduationYear_2016,GraduationYear_2017
61,72,55.5,415,345,395,0.670743151,455,0,0,0,0,0,0,0.51,0.0328,-1.0697,-0.6134,-0.4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76,71,68,510,370,430,0.356536488,305,0,346,0,0,0,0,0.1282,-0.1206,0.6248,0.2727,-0.6692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,87.6,81.1,545,535,650,0.758379883,0,0,0,0,473,0,0,0.2718,-0.2871,-0.2974,-1.3753,-0.2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
86.8,84.6,83.9,435,575,454,0.735795709,475,0,0,0,0,0,0,0.3555,0.8128,-0.4891,-0.6428,-0.7615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,85,66.5,650,480,525,0.911395278,455,0,500,0,0,0,0,0.99,1.0449,0.3174,0.0192,0.0973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,75,67.63,455,435,475,0.700826162,464,0,0,0,0,0,0,-0.0154,1.5444,1.3933,-0.7415,1.247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78.8,67,71,465,440,520,0.144789889,495,0,284,0,0,0,0,-1.0208,-0.4536,-0.4511,-0.3612,1.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81,78,65,630,520,545,0.493596387,495,324,0,0,0,0,0,1.2772,0.8784,1.547,-0.8682,-0.2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71,72.6,73.6,360,425,445,0.3423149,365,0,0,0,0,0,0,0.8463,-0.6201,0.6248,-0.2344,1.0554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78.08,80.8,62.67,650,540,380,0.45901584,225,0,0,376,0,0,0,1.1336,0.3789,0.01,-0.4879,0.4805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
70,74,65,430,365,255,0.112139438,0,228,0,0,0,313,0,0.2718,-0.2871,0.1637,0.3995,0.4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,77,70.45,455,595,545,0.112139438,425,228,0,0,0,0,0,1.2772,1.2114,1.3933,-0.1076,0.8637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66.7,60,66,405,425,545,0.704090412,465,0,0,0,0,0,0,0.4155,0.3789,1.0859,-0.1076,-1.4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77,71,72.34,465,555,650,0.765673581,485,0,0,0,0,0,0,1.3215,1.5928,1.3977,-1.1422,0.1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76.5,69,64.2,635,585,665,0.356536488,505,0,346,0,0,0,0,1.5644,0.0459,1.2396,-1.2486,0.4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78.8,70,77.6,545,505,485,0.080055281,405,0,253,0,0,0,0,-0.3027,0.5454,1.2396,-0.1076,1.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78,69,68,675,545,525,0.23780284,395,0,315,0,0,0,0,-0.3027,-0.6201,-2.2954,-0.1076,-0.2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,85,81,455,485,605,0,0,0,0,0,0,0,0,0.6696,-0.1334,0.3292,-1.5899,-0.8608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77.5,83,64.5,430,555,455,0.52911566,0,0,0,0,0,0,0,-0.0154,-0.1206,-0.7585,1.0333,-1.6273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
76,55.6,60.64,665,570,560,0.842248322,0,0,469,0,0,0,0,0.7027,0.7119,0.9322,-1.5021,-0.0943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80.8,62.2,73.12,445,485,545,0.793580615,495,0,0,0,0,0,0,1.2056,1.9048,-0.7794,-1.49467,-0.4455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70.1,68.6,66.52,695,505,605,0.930370607,565,0,0,0,0,0,0,0.2009,-0.4353,-0.1988,0.2973,0.8183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87.5,93.6,70.22,380,460,555,0.486747008,365,0,376,0,0,0,0,0.4155,0.5454,0.9322,-0.8682,-0.0943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62,58,59,475,375,325,0.229481755,0,266,0,0,0,260,0,-0.2628,0.5008,0.2729,0.41483,0.3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.86,87,78.27,635,495,525,0.974396113,615,0,0,0,0,0,0,0.6646,0.3448,-1.0697,-2.0529,-0.1295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82.3,84.2,75.6,475,425,380,0.684565068,335,0,0,0,452,0,0,0.8463,-0.6201,-0.1437,-1.3753,-1.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80.8,89,82,475,390,435,0.380091833,465,0,0,0,0,313,0,-0.3027,-0.1206,0.01,0.0192,-2.0105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,76,75,625,340,250,0.115022726,365,0,346,0,292,0,0,0.8463,0.5454,-1.0659,-1.2486,-0.0943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73.4,78.8,64.23,325,495,545,0.81941653,505,0,0,0,0,0,0,-1.3447,0.6568,0.5269,0.1798,0.3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76.2,72.8,73.03,585,555,545,0.376059587,495,300,0,0,0,0,0,-0.4173,0.1888,-0.6343,-1.2303,0.5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89.12,74.33,77.89,505,585,645,0.990008757,655,0,0,0,0,0,0,0.9737,1.5538,-1.0334,-1.58287,-0.2875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,70,66.7,465,195,555,0.960603252,235,466,0,0,0,0,0,-2.272,-2.7754,-1.6502,0.4148,-2.3412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
89,97.6,80,505,495,525,0.735795709,475,0,0,0,0,0,0,0.1623,0.8128,0.2366,-0.0846,-0.7615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63,62,62.44,380,510,515,0.635978756,445,0,0,0,0,0,0,-1.4517,-1.2861,-0.1437,1.1601,-1.4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,84.33,70.13,605,505,545,0,435,500,0,0,0,0,0,-0.6491,0.3448,0.0914,-0.349,-1.5513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91.2,81.2,72.5,595,565,495,0.884122512,535,0,0,0,0,0,0,0.0464,0.6568,0.5269,-0.6428,-0.9194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87,80.5,70,485,475,235,0.376059587,0,300,0,0,0,0,0,-0.1082,1.4368,0.672,0.4148,1.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61.6,57.83,49.07,655,425,555,0.635978756,445,0,0,0,0,0,0,-1.2287,-0.2793,-0.4891,-0.08457,-0.1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78.67,73.6,61.42,685,435,560,0.598280691,0,0,0,407,0,0,0,-0.5899,-0.2871,-0.8703,0.9066,-0.2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
92.09,93.41,80,575,585,475,0.694479328,435,366,0,0,0,0,0,0.3555,0.5008,0.2366,-0.17277,-0.2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73,72,70.4,520,330,310,0.376059587,0,300,0,0,0,260,0,-0.7264,1.6708,-0.1626,1.8249,-0.1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81.46,79.33,68.24,455,425,554,0.735795709,475,0,0,0,0,0,0,0.9737,-0.5913,-1.3599,0.8848,-0.0506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87.8,74.5,78.2,615,500,530,0.978799293,415,0,561,0,0,0,0,-0.5899,1.2114,0.4711,0.3995,0.2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73.5,77.23,74.04,300,500,720,0.635978756,445,0,0,0,0,0,0,1.2772,0.4395,-0.2974,-2.2627,-1.0524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94.8,81.2,90.32,675,525,795,0,385,0,0,420,0,0,0,-0.3027,-0.7866,-0.4511,0.0192,-0.0943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
81.86,74.4,80.7,560,560,605,0.842248322,595,0,469,0,0,0,0,1.5644,1.5444,0.9322,-2.5163,1.4386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
83.5,92.5,74.7,445,565,615,0.910770164,0,433,0,0,0,420,0,1.4374,1.7488,-1.5051,-1.7591,0.5024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
79.6,72.8,68.7,650,655,570,0.978799293,495,0,561,0,0,0,0,0.5591,0.8784,0.3174,-0.7415,0.4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73,56,71,405,410,440,0.704090412,465,0,0,0,0,0,0,-0.4463,-0.1206,-0.1437,0.9066,0.8637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79,89.2,71,370,505,330,0.563267824,425,0,0,0,0,0,0,0.99,1.3779,1.8543,0.5262,0.2889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81,77,67,510,500,295,0.308400583,355,0,0,0,0,0,0,1.4208,1.5444,1.0859,-1.1218,1.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92.4,83.4,71.46,765,715,635,0.23780284,555,0,315,0,0,0,0,1.8517,1.5444,0.7785,-2.2627,1.0554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73.8,71,58.3,640,595,595,0,515,0,469,0,0,0,0,0.8463,0.2124,0.6248,-0.8682,1.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
86.2,69.8,68.4,505,405,515,0.376059587,0,300,0,0,0,393,0,0.9737,0.5008,-0.3803,0.76733,0.8183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,74.8,69.73,555,545,680,0.952245573,585,0,0,0,0,0,0,-1.8825,-2.7846,-0.1437,0.9066,-1.0524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79.8,81,76.03,425,535,605,0.694479328,0,366,0,0,0,0,0,1.4374,0.1498,-0.598,-1.58287,-0.7615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81.83,89.1,65.4,465,510,450,0,0,0,0,0,0,0,0,0.8463,1.2114,0.3174,-1.6289,-0.2859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90.4,79.8,73.4,590,520,680,0.862625475,524,0,0,0,0,0,0,-2.3134,0.2124,-1.2196,2.0475,-1.6273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89.33,97,79,515,555,655,0.124502074,0,233,0,0,0,0,0,0.8578,0.0328,-0.1988,-0.26087,-0.2875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69,50,66,394,265,445,0.376059587,155,300,0,0,0,313,0,0.0464,-1.9953,0.0914,0.8848,0.0284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69.2,64.4,67.8,490,360,310,0.436962648,0,0,0,0,0,324,0,0.4155,1.3779,1.547,3.3152,0.6721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,64,65,500,435,605,0.0587928,0,200,0,0,0,0,0,-1.4992,-2.0733,-1.2511,-0.2902,-2.0253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67,67,72,450,460,340,0.649389715,455,356,0,0,0,393,0,-1.4517,0.2124,-0.6048,1.4136,-0.2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71.1,64.2,74.3,535,445,545,0.976292561,0,484,0,0,0,388,0,-0.8772,-0.1206,0.6248,0.0192,-0.2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84.6,74.4,66.24,590,440,620,0.622642916,555,0,407,0,0,0,0,0.1282,1.3779,-2.1418,-0.995,0.6721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61.73,60,63.33,455,395,385,0.308400583,355,366,0,0,0,0,0,-0.2628,-0.4353,1.2525,0.0623,-0.9194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78.16,64.83,63.65,560,510,450,0,0,0,0,0,0,0,0,-0.0154,0.8784,1.2396,1.9207,0.8637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88,88,74.74,490,545,630,0.356536488,575,0,346,0,0,0,0,0.5591,-0.1206,0.01,-1.1218,-0.0943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77.22,75.66,77.01,385,465,595,0.824666401,0,400,0,0,0,260,0,-0.4173,0.1888,-0.1988,-0.349,-0.1295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,94.9,76,595,475,684,0.916869961,555,0,0,0,0,0,0,-0.4173,-0.2012,-0.3803,-0.4078,-0.9194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86,96.5,71.46,565,615,745,0.824666401,535,400,0,0,0,0,0,-1.6538,-1.0203,-0.4891,1.23733,-1.2354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,59,70,395,385,525,0.968237496,605,0,0,0,0,0,0,0.6646,0.9688,-0.1988,0.1798,0.1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84,71,73.5,535,460,340,0.985461394,325,500,0,0,0,0,0,0.3555,0.1888,0.672,0.8848,-0.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82,75.8,82.5,625,520,705,0,0,0,0,0,0,0,0,-1.8825,0.5454,-0.9122,-0.1076,-1.4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
91.6,76,70.25,570,545,405,0.842248322,445,0,469,0,0,0,0,0.2718,-0.1206,-0.6048,-0.3612,-0.0943,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82.6,68.4,72,570,500,590,0,0,0,0,0,0,0,0,0.99,-0.6201,-0.4511,0.3995,-1.0524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70.14,75.2,80.9,650,615,525,0,615,0,0,0,0,0,0,0.4155,0.5454,-0.6048,-0.995,-0.4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,65.8,64.8,250,315,220,0.976292561,375,484,0,0,0,0,0,-1.5953,-0.2871,1.547,1.0333,-1.0524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86.2,82,78.9,640,535,545,0.557389506,385,0,0,0,420,0,0,-1.7389,-1.6191,-1.9881,0.653,-1.6273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76.6,82.2,72,520,610,705,0.952245573,585,0,0,0,0,0,0,-1.0208,-0.2871,-0.9122,0.0192,-2.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
